A,FD,{}
A,FF,{}
A,TF,{}
A,TG,{}
A,TE,{}
A,FL,{}
IA,A,{}
IA,FCOP,{}
IA,TE,{}
IA,FDE,{}
IA,LC,{}
IA,LA,{}
IA,FDGAMMA,{}
IA,PCOP,{}
IA,FD,{}
IA,FF,{}
IA,TH,{}
IA,TF,{}
IA,TG,{}
IA,IB,{}
IA,FL,{}
IB,FCOP,{}
IB,FDE,{}
IB,LC,{}
IB,LA,{}
IB,FB,{}
IB,FD,{}
IB,PCOP,{}
IB,TF,{}
IB,PF,{}
IB,TE,{}
FCOP,PF,{}
FA,LC,{}
FA,PC,{}
FA,LA,{}
FA,FB,{}
FA,PEM,{}
FA,FBA,{}
FA,PA,{}
FA,PF,{}
FA,PCOP,{}
FA,FCBM,{}
LA,LC,{}
LA,FDDELTA,{}
LA,FDL,{}
LA,FA,{}
LA,FB,{}
LA,FD,{}
LA,FF,{}
LA,IA,{}
LA,PF,{}
LA,FCBM,{}
LA,FL,{}
OC,OB,{}
OC,OA,{}
OC,PG,{}
OB,FDE,{}
OB,OC,{}
OB,PG,{}
OB,OA,{}
OA,LC,{}
OA,FDDELTA,{}
OA,OC,{}
OA,OB,{}
OA,PEM,{}
OA,FB,{}
OA,FD,{}
OA,PG,{}
OA,TH,{}
OA,TF,{}
OA,TE,{}
OA,FBA,{}
OA,TA,{}
FBA,PC,{}
FBA,FDDELTA,{}
FBA,FA,{}
FBA,FB,{}
FBA,PF,{}
FBA,PCOP,{}
FBA,FCBM,{}
FDGAMMA,LA,{}
FDGAMMA,FL,{}
FDGAMMA,FDDELTA,{}
FDGAMMA,TF,{}
FDGAMMA,FB,{}
FDGAMMA,FD,{}
FDGAMMA,FF,{}
FDGAMMA,IA,{}
FDGAMMA,PF,{}
FDGAMMA,TE,{}
FDGAMMA,TB,{}
FDGAMMA,TA,{}
